data|cod_cliente|es_centro|tipo_material|origem|cod_produto|lote|dias_em_estoque|produto|grupo_mercadoria|es_totalestoque|SKU
2025-08-04|8903|1101|Materia Prima|E_PRG_REF|BZN|GRS374|166|Bobina|Zincado|8.61|SKU_227
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSB149/7|55|Rolo|Laminado a Quente|0.632|SKU_228
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ369/6|19|Rolo|Zincado|0.902|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GJU811/9|1116|Rolo|Zincado|0.352|SKU_230
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH932/4|169|Rolo|Zincado|1.393|SKU_231
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BFF|GSM895|67|Bobina|Laminado a Frio|8.235|SKU_232
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/5|13|Rolo|Zincado|1.014|SKU_233
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU336/6|5|Rolo|Laminado a Quente|1.462|SKU_234
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/10|11|Rolo|Laminado a Quente|0.573|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU037/8|249|Rolo|Zincado|1.25|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/6|187|Rolo|Zincado|1.19|SKU_237
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD721/12|187|Rolo|Zincado|0.656|SKU_238
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BZN|GRT767|159|Bobina|Zincado|8.635|SKU_227
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSG517/1|67|Rolo|Zincado|1.244|SKU_239
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/6|179|Rolo|Zincado|0.892|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/4|192|Rolo|Zincado|0.48|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/8|11|Rolo|Laminado a Quente|0.574|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/8|7|Rolo|Laminado a Quente|1.284|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/1|10|Rolo|Laminado a Quente|1.196|SKU_242
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/2|28|Rolo|Laminado a Quente|1.188|SKU_243
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/9|192|Rolo|Zincado|0.936|SKU_244
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/3|13|Rolo|Laminado a Quente|1.202|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/10|10|Rolo|Laminado a Quente|0.984|SKU_245
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/9|28|Rolo|Laminado a Quente|1.16|SKU_243
2025-08-04|8903|1101|Materia Prima|E_PRG_REF|BZN|GSX189|13|Bobina|Zincado|12.575|SKU_246
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/2|13|Rolo|Laminado a Quente|0.946|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/3|7|Rolo|Laminado a Quente|1.162|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/2|187|Rolo|Zincado|0.849|SKU_248
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GJH013/2|1196|Rolo|Zincado|0.56|SKU_230
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSA605/6|125|Rolo|Zincado|0.896|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/8|13|Rolo|Laminado a Quente|1.248|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD721/1|227|Rolo|Zincado|1.156|SKU_238
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GHF092/13|1475|Rolo|Zincado|0.79|SKU_250
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/6|13|Rolo|Laminado a Quente|0.93|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/1|13|Rolo|Zincado|1.52|SKU_251
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSF363/10|102|Rolo|Zincado|0.734|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/3|10|Rolo|Laminado a Quente|1.078|SKU_242
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/3|5|Rolo|Zincado|0.957|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/9|11|Rolo|Laminado a Quente|0.57|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GRK590/8|171|Rolo|Laminado a Frio|0.924|SKU_252
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BFQD|GSM799|68|Bobina|Laminado a Quente|11.715|SKU_253
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD775/6|192|Rolo|Zincado|1.094|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQQ743/8|271|Rolo|Zincado|0.842|SKU_239
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSI578/10|55|Rolo|Zincado|0.971|SKU_254
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSH503/12|87|Rolo|Laminado a Quente|0.59|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/7|13|Rolo|Laminado a Quente|0.804|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD775/7|192|Rolo|Zincado|1.462|SKU_256
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/3|187|Rolo|Zincado|1.644|SKU_248
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/8|10|Rolo|Laminado a Quente|1.21|SKU_257
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSJ698/11|32|Rolo|Zincado|0.296|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/10|187|Rolo|Zincado|1.598|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/2|11|Rolo|Laminado a Quente|0.532|SKU_257
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/8|187|Rolo|Zincado|1.527|SKU_258
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/3|13|Rolo|Zincado|0.998|SKU_233
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSI578/11|55|Rolo|Zincado|1.178|SKU_254
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU336/5|5|Rolo|Laminado a Quente|1.472|SKU_234
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ621/4|41|Rolo|Zincado|1.208|SKU_259
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSM661/9|32|Rolo|Laminado a Quente|1.418|SKU_260
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU336/3|5|Rolo|Laminado a Quente|1.26|SKU_234
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSU164/5|16|Rolo|Zincado|1.364|SKU_261
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSF363/13|102|Rolo|Zincado|0.68|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/6|13|Rolo|Zincado|1.046|SKU_262
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/9|10|Rolo|Laminado a Quente|0.97|SKU_257
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/7|179|Rolo|Zincado|0.818|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/7|5|Rolo|Zincado|0.79|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/10|13|Rolo|Laminado a Quente|0.952|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/1|11|Rolo|Laminado a Quente|0.538|SKU_257
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/9|5|Rolo|Zincado|1.136|SKU_263
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GQH209/24|56|Rolo|Laminado a Quente|0.635|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSM662/4|32|Rolo|Laminado a Quente|1.124|SKU_264
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GQH209/22|56|Rolo|Laminado a Quente|1.326|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/12|13|Rolo|Laminado a Quente|0.946|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSU164/1|16|Rolo|Zincado|1.486|SKU_261
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/4|7|Rolo|Laminado a Quente|1.154|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/6|7|Rolo|Laminado a Quente|1.3|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU100/14|227|Rolo|Zincado|0.192|SKU_237
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/8|3|Rolo|Zincado|1.142|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/5|7|Rolo|Laminado a Quente|1.268|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU037/5|249|Rolo|Zincado|0.882|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSR094/6|32|Rolo|Zincado|0.712|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/8|192|Rolo|Zincado|1.006|SKU_244
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU100/6|227|Rolo|Zincado|0.422|SKU_265
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/4|13|Rolo|Laminado a Quente|0.818|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/1|187|Rolo|Zincado|1.08|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/11|5|Rolo|Zincado|1.094|SKU_263
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU336/4|5|Rolo|Laminado a Quente|1.458|SKU_234
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BZN|GSZ389|6|Bobina|Zincado|12.495|SKU_266
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GRD717/13|66|Rolo|Laminado a Frio|0.74|SKU_267
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/3|3|Rolo|Zincado|0.879|SKU_268
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/6|5|Rolo|Zincado|1.001|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSR094/5|32|Rolo|Zincado|0.904|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/5|13|Rolo|Laminado a Quente|1.233|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/6|187|Rolo|Zincado|1.212|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/9|187|Rolo|Zincado|1.538|SKU_258
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSH503/10|87|Rolo|Laminado a Quente|0.588|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/5|13|Rolo|Laminado a Quente|0.818|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/5|179|Rolo|Zincado|0.87|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/3|187|Rolo|Zincado|1.094|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/9|13|Rolo|Zincado|1.098|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQM531/8|13|Rolo|Zincado|1.066|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU100/7|235|Rolo|Zincado|1.049|SKU_244
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GQG252/20|49|Rolo|Laminado a Quente|0.564|SKU_228
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/7|3|Rolo|Zincado|0.851|SKU_269
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/2|13|Rolo|Laminado a Quente|1.213|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/4|13|Rolo|Laminado a Quente|1.207|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/5|187|Rolo|Zincado|1.212|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GRD717/10|66|Rolo|Laminado a Frio|0.74|SKU_267
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSB149/8|55|Rolo|Laminado a Quente|0.628|SKU_228
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU037/7|249|Rolo|Zincado|1.164|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/6|13|Rolo|Laminado a Quente|1.249|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/6|10|Rolo|Laminado a Quente|1.032|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GJH013/11|1196|Rolo|Zincado|0.468|SKU_230
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/7|7|Rolo|Laminado a Quente|1.3|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/2|187|Rolo|Zincado|1.07|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/8|28|Rolo|Laminado a Quente|1.186|SKU_243
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GQH209/23|56|Rolo|Laminado a Quente|1.273|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/1|13|Rolo|Laminado a Quente|0.812|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/8|5|Rolo|Zincado|0.786|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU100/13|227|Rolo|Zincado|0.208|SKU_265
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/9|3|Rolo|Zincado|1.176|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/6|3|Rolo|Zincado|0.824|SKU_269
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ621/7|41|Rolo|Zincado|1.2|SKU_259
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GQB338/10|39|Rolo|Laminado a Frio|1.265|SKU_267
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ621/2|41|Rolo|Zincado|1.206|SKU_259
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/4|187|Rolo|Zincado|1.088|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/3|13|Rolo|Laminado a Quente|0.818|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/4|3|Rolo|Zincado|0.849|SKU_269
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GRD717/5|194|Rolo|Laminado a Frio|0.7|SKU_252
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/6|28|Rolo|Laminado a Quente|1.168|SKU_243
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/9|13|Rolo|Laminado a Quente|0.946|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/1|3|Rolo|Zincado|1.593|SKU_270
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSU164/3|16|Rolo|Zincado|1.497|SKU_261
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/5|5|Rolo|Zincado|0.958|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/2|5|Rolo|Zincado|1.007|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQU037/6|249|Rolo|Zincado|0.938|SKU_249
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BFF|GSM898|67|Bobina|Laminado a Frio|10.075|SKU_232
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSI264/4|39|Rolo|Zincado|2.338|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/4|5|Rolo|Zincado|0.965|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/11|13|Rolo|Laminado a Quente|0.952|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/4|179|Rolo|Zincado|0.83|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/4|10|Rolo|Laminado a Quente|1.282|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/3|193|Rolo|Zincado|1.046|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/12|5|Rolo|Zincado|1.091|SKU_263
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ890/7|13|Rolo|Laminado a Quente|1.245|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/2|3|Rolo|Zincado|0.904|SKU_268
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ369/5|19|Rolo|Zincado|1.002|SKU_229
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/8|179|Rolo|Zincado|0.84|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/1|187|Rolo|Zincado|1.362|SKU_271
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GLS780/4|878|Rolo|Zincado|1.258|SKU_272
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BFQD|GST338|28|Bobina|Laminado a Quente|13.17|SKU_273
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD775/5|192|Rolo|Zincado|1.094|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GHD620/1|1483|Rolo|Zincado|1.144|SKU_230
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/5|187|Rolo|Zincado|1.181|SKU_237
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/8|187|Rolo|Zincado|1.192|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GJN526/12|1169|Rolo|Zincado|0.71|SKU_250
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSJ698/24|32|Rolo|Zincado|0.466|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSH387/11|35|Rolo|Laminado a Quente|0.98|SKU_274
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/4|28|Rolo|Laminado a Quente|1.184|SKU_243
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/7|11|Rolo|Laminado a Quente|0.571|SKU_235
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BZN|GSZ390|6|Bobina|Zincado|12.635|SKU_266
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/1|28|Rolo|Laminado a Quente|1.158|SKU_243
2025-08-04|8903|32D1|Materia Prima|E_PRG_REF     |BFQD|GSM798|68|Bobina|Laminado a Quente|11.31|SKU_253
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRF347/4|180|Rolo|Zincado|1.103|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSB149/26|55|Rolo|Laminado a Quente|0.54|SKU_228
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GQQ744/1|271|Rolo|Zincado|1.272|SKU_238
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/2|7|Rolo|Laminado a Quente|1.15|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD721/11|187|Rolo|Zincado|0.648|SKU_238
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GPU642/5|368|Rolo|Zincado|1.586|SKU_275
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GLJ666/6|915|Rolo|Zincado|0.668|SKU_276
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRK853/3|179|Rolo|Zincado|0.834|SKU_249
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/5|192|Rolo|Zincado|0.674|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/15|11|Rolo|Laminado a Quente|0.57|SKU_235
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSH503/9|87|Rolo|Laminado a Quente|0.59|SKU_255
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/4|187|Rolo|Zincado|1.226|SKU_237
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU335/8|13|Rolo|Laminado a Quente|0.818|SKU_247
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD718/6|192|Rolo|Zincado|0.7|SKU_241
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ895/7|10|Rolo|Laminado a Quente|1.12|SKU_228
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSV398/1|7|Rolo|Laminado a Quente|1.15|SKU_226
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFF|GRD717/6|194|Rolo|Laminado a Frio|0.714|SKU_252
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GST154/5|28|Rolo|Laminado a Quente|1.182|SKU_243
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH932/6|169|Rolo|Zincado|1.417|SKU_231
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRF347/5|180|Rolo|Zincado|1.075|SKU_240
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSQ369/8|19|Rolo|Zincado|1.306|SKU_225
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSV145/5|3|Rolo|Zincado|0.826|SKU_269
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRE095/7|187|Rolo|Zincado|1.592|SKU_258
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GSX191/1|5|Rolo|Zincado|0.96|SKU_224
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRD721/10|187|Rolo|Zincado|0.444|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RZN|GRH923/9|187|Rolo|Zincado|1.446|SKU_236
2025-08-04|8903|1101|Produto Acabado|S_PRG_REF|RFQD|GSU334/14|11|Rolo|Laminado a Quente|0.576|SKU_235
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ894/4|4|Rolo|Laminado a Quente|0.656|SKU_277
2025-08-04|9323|32D1|Materia Prima|E_PRG_REF     |BFQD|GSC487|125|Bobina|Laminado a Quente|11.1|SKU_278
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRU370/10|75|Rolo|Laminado a Quente|1.058|SKU_279
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSV629|14|Bobina|Laminado a Quente|13.21|SKU_280
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL330/S2|10|Rolo|Laminado a Quente|0.067|SKU_281
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL330/14|10|Rolo|Laminado a Quente|1.048|SKU_277
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ892/1|7|Rolo|Laminado a Quente|0.932|SKU_282
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSV393|17|Bobina|Laminado a Quente|9.845|SKU_283
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSL330/S|10|Rolo|Laminado a Quente|0.406|SKU_277
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRC527/9|59|Rolo|Laminado a Quente|0.85|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ892/2|7|Rolo|Laminado a Quente|0.934|SKU_282
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ894/3|4|Rolo|Laminado a Quente|0.664|SKU_277
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ892/3|7|Rolo|Laminado a Quente|0.928|SKU_282
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ893/1|17|Rolo|Laminado a Quente|1.282|SKU_285
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ892/5|7|Rolo|Laminado a Quente|0.462|SKU_282
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSQ892/4|7|Rolo|Laminado a Quente|0.936|SKU_282
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRU370/12|75|Rolo|Laminado a Quente|0.874|SKU_279
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSV392|17|Bobina|Laminado a Quente|10.725|SKU_278
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRU370/11|75|Rolo|Laminado a Quente|1.074|SKU_279
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GSH504/6|83|Rolo|Laminado a Quente|1.919|SKU_286
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RZN|GRZ567/3|100|Rolo|Zincado|1.978|SKU_287
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GRG398/13|94|Rolo|Laminado a Quente|0.474|SKU_284
2025-08-04|9323|1101|Produto Acabado|S_PRG_REF|RFQD|GPK393/3|342|Rolo|Laminado a Quente|0.899|SKU_288
2025-08-04|9323|1101|Materia Prima|E_PRG_REF|BFQD|GSQ894|45|Bobina|Laminado a Quente|6.26|SKU_289
