data|cod_cliente|lote|origem|zs_gr_mercad|produto|cod_produto|zs_centro|zs_cidade|zs_uf|zs_peso_liquido|giro_sku_cliente|SKU
2025-03-17|5890|GQE524/10|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.907|65.21401378666698|SKU_164
2025-03-17|5890|GQQ793/4|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.965|128.19357560884382|SKU_165
2025-03-17|5890|GRQ334/5|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.925|181.55085061639204|SKU_323
2025-03-17|5890|GRQ819/9|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.971|181.55085061639204|SKU_323
2025-03-17|5890|GQQ793/3|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.955|128.19357560884382|SKU_165
2025-03-17|5890|GQQ793/7|PRG|ZINCADO|Tira|TZN|2401|SAO BERNARDO DO CAMPO|SP|0.975|128.19357560884382|SKU_165
2025-03-17|8903|GRS373/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.64|47.45537747925983|SKU_255
2025-03-17|8903|GRS367/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.22|85.49863666992808|SKU_226
2025-03-17|8903|GRJ591/13|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.686|121.02191146824158|SKU_235
2025-03-17|8903|GRG904/5|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.43|31.573566919792153|SKU_261
2025-03-17|8903|GQH209/21|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.807|84.1548276786056|SKU_247
2025-03-17|8903|GRG396/17|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.453|30.8137981700394|SKU_260
2025-03-17|8903|GRK955/6|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.19|24.156618932346667|SKU_243
2025-03-17|8903|GRJ591/12|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.682|121.02191146824158|SKU_235
2025-03-17|8903|GQH209/17|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.87|84.1548276786056|SKU_247
2025-03-17|8903|GQH209/20|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.828|84.1548276786056|SKU_247
2025-03-17|8903|GRS367/4|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.209|85.49863666992808|SKU_226
2025-03-17|8903|GRJ591/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.609|121.02191146824158|SKU_235
2025-03-17|8903|GRS373/10|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.85|84.1548276786056|SKU_247
2025-03-17|8903|GRS361/12|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.078|36.94628781234509|SKU_325
2025-03-17|8903|GPX720/5|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.165|85.49863666992808|SKU_226
2025-03-17|5890|GRQ334/4|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.932|181.55085061639204|SKU_323
2025-03-17|5890|GRQ819/10|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.972|181.55085061639204|SKU_323
2025-03-17|5890|GRQ820/1|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.963|181.55085061639204|SKU_323
2025-03-17|5890|GRQ819/8|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.973|181.55085061639204|SKU_323
2025-03-17|5890|GRQ819/1|PRG|ZINCADO|Chapa|CZN|2401|SAO BERNARDO DO CAMPO|SP|0.96|181.55085061639204|SKU_323
2025-03-18|34547|GRT441/3|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.309|306.7530141036601|SKU_86
2025-03-18|8903|GRF340/50|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.434|23.615647337093545|SKU_234
2025-03-18|34547|GRT448/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.098|380.33361956586504|SKU_88
2025-03-18|34547|GQQ734/1|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.356|77.81123600971263|SKU_299
2025-03-18|34547|GRT441/1|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.315|306.7530141036601|SKU_86
2025-03-18|34547|GRT441/2|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.313|306.7530141036601|SKU_86
2025-03-18|34547|GRT448/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.094|380.33361956586504|SKU_88
2025-03-18|34547|GQQ734/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.374|77.81123600971263|SKU_299
2025-03-18|34547|GRT449/8|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.098|380.33361956586504|SKU_88
2025-03-18|8903|GRF340/51|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|1.34|23.615647337093545|SKU_234
2025-03-18|34547|GRT441/5|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.079|306.7530141036601|SKU_86
2025-03-18|34547|GRT441/4|PRG|LAMINADO A QUENTE|Chapa|CGD|1101|ARUJA|SP|2.307|306.7530141036601|SKU_86
2025-03-19|7866|GRX393/3|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.314|51.241429203908915|SKU_377
2025-03-19|7866|GQT293/10|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.283|21.79183854203081|SKU_371
2025-03-19|10179|GRE121/8|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.152|102.10162229384918|SKU_25
2025-03-19|366|GQS319/7|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.348|26.861540330567333|SKU_108
2025-03-19|366|GQZ583/9|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|0.9|17.445595320534544|SKU_99
2025-03-19|366|GOQ742/7|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|0.514|16.39608159267874|SKU_96
2025-03-19|366|GOQ742/9|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|0.5|16.39608159267874|SKU_96
2025-03-19|366|GQS319/4|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.339|26.861540330567333|SKU_108
2025-03-19|366|GRA257/4|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|0.68|12.68674459064402|SKU_107
2025-03-19|366|GQS319/8|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.327|26.861540330567333|SKU_108
2025-03-19|366|GRK584/6|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|1.097|34.049341378191414|SKU_104
2025-03-19|366|GQZ583/8|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|0.83|17.445595320534544|SKU_99
2025-03-19|10179|GRG773/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.922|499.5192997543609|SKU_9
2025-03-19|8903|GRS373/11|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.836|84.1548276786056|SKU_247
2025-03-19|10179|GRE124/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.17|104.03465099680281|SKU_334
2025-03-19|10179|GRQ896/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.174|104.03465099680281|SKU_334
2025-03-19|8903|GRQ578/2|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.52|20.874427351111287|SKU_256
2025-03-19|8903|GRH922/11|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.848|63.09894137424466|SKU_236
2025-03-19|366|GRA395/1|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.298|26.861540330567333|SKU_108
2025-03-19|366|GRA395/2|PRG|ZINCADO|Chapa|CZN|22D1|CURITIBA|PR|1.313|26.861540330567333|SKU_108
2025-03-19|7866|GRX393/5|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.322|51.241429203908915|SKU_377
2025-03-19|10179|GRE119/8|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.094|499.5192997543609|SKU_9
2025-03-19|10179|GRE119/9|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.076|499.5192997543609|SKU_9
2025-03-19|10179|GRG773/4|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.916|499.5192997543609|SKU_9
2025-03-19|10179|GRG773/3|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.914|499.5192997543609|SKU_9
2025-03-19|10179|GRG772/3|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.848|499.5192997543609|SKU_9
2025-03-19|10179|GRE119/7|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|1.103|499.5192997543609|SKU_9
2025-03-19|8903|GRD757/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.668|58.14490646712988|SKU_242
2025-03-19|4967|GRQ899/5|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.946|351.5449347839454|SKU_121
2025-03-19|4967|GRH924/14|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.606|351.5449347839454|SKU_121
2025-03-19|4967|GRE112/1|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.566|81.64616346765892|SKU_130
2025-03-19|4967|GRG897/1|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.07|81.64616346765892|SKU_130
2025-03-19|4967|GRI209/30|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.381|16.17912000696871|SKU_129
2025-03-19|4967|GRI201/3|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.381|85.34379457917262|SKU_137
2025-03-19|7866|GRX393/9|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.336|51.241429203908915|SKU_377
2025-03-19|7866|GRX393/10|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|0.873|51.241429203908915|SKU_377
2025-03-19|7866|GRX393/6|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.334|51.241429203908915|SKU_377
2025-03-19|7866|GQJ890/3|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.471|51.241429203908915|SKU_377
2025-03-19|8903|GRS361/13|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.692|16.06132086581718|SKU_244
2025-03-19|10179|GRG772/1|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.854|499.5192997543609|SKU_9
2025-03-19|4967|GRG787/5|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.248|136.90997218789812|SKU_117
2025-03-19|7866|GQJ890/14|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.498|51.241429203908915|SKU_377
2025-03-19|7866|GRX393/1|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.323|51.241429203908915|SKU_377
2025-03-19|7866|GRS382/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.149|38.345565056704956|SKU_320
2025-03-19|7866|GQT293/11|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.27|21.79183854203081|SKU_371
2025-03-19|7866|GRS381/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.114|38.345565056704956|SKU_320
2025-03-19|7866|GQT293/12|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.276|21.79183854203081|SKU_371
2025-03-19|7866|GRS380/1|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.546|38.345565056704956|SKU_320
2025-03-19|7866|GRS380/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.528|38.345565056704956|SKU_320
2025-03-19|7866|GRX393/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.342|51.241429203908915|SKU_377
2025-03-19|7866|GQJ890/15|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.496|51.241429203908915|SKU_377
2025-03-19|7866|GQJ890/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.483|51.241429203908915|SKU_377
2025-03-19|7866|GQJ890/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.487|51.241429203908915|SKU_377
2025-03-19|7866|GRS381/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.121|38.345565056704956|SKU_320
2025-03-19|10179|GRD689/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.013|29.29875493051873|SKU_318
2025-03-19|10179|GRQ896/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.166|104.03465099680281|SKU_334
2025-03-19|10179|GRD689/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.023|29.29875493051873|SKU_318
2025-03-19|8903|GRQ677/4|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.028|16.06132086581718|SKU_244
2025-03-19|8903|GRS361/6|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|1.014|67.63949281862753|SKU_265
2025-03-19|8903|GRS361/5|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.956|67.63949281862753|SKU_265
2025-03-19|10179|GRG773/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.916|499.5192997543609|SKU_9
2025-03-19|10179|GRG773/5|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.94|499.5192997543609|SKU_9
2025-03-19|10179|GRD689/8|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.118|42.81438603150502|SKU_337
2025-03-19|8903|GRS373/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.852|84.1548276786056|SKU_247
2025-03-19|8903|GRG396/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.633|85.18003547969508|SKU_257
2025-03-19|7866|GRS381/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|0.981|38.345565056704956|SKU_320
2025-03-19|10179|GRG772/2|PRG|ZINCADO|Rolo|RZN|1101|GUARULHOS|SP|0.857|499.5192997543609|SKU_9
2025-03-19|8903|GRD757/7|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.66|58.14490646712988|SKU_242
2025-03-19|4967|GRH924/13|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.598|351.5449347839454|SKU_121
2025-03-19|4967|GRH924/11|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.625|351.5449347839454|SKU_121
2025-03-19|4967|GRQ900/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.484|36.0824849772182|SKU_151
2025-03-19|10179|GRI208/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.522|157.50361326639285|SKU_302
2025-03-19|10179|GRE125/2|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.187|31.504421325579486|SKU_311
2025-03-19|10179|GRE125/7|PRG|LAMINADO A FRIO|Rolo|RFF|1101|GUARULHOS|SP|1.19|31.504421325579486|SKU_311
2025-03-19|10179|GRI208/8|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|GUARULHOS|SP|1.526|157.50361326639285|SKU_302
2025-03-19|8903|GRG396/9|PRG|LAMINADO A QUENTE|Rolo|RFQD|1101|SAO PAULO|SP|0.557|85.18003547969508|SKU_257
2025-03-19|4967|GRE112/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.465|81.64616346765892|SKU_130
2025-03-19|8903|GRH922/12|PRG|ZINCADO|Rolo|RZN|1101|SAO PAULO|SP|0.826|63.09894137424466|SKU_236
2025-03-19|7866|GRX393/7|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.333|51.241429203908915|SKU_377
2025-03-19|4967|GRI201/2|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.365|85.34379457917262|SKU_137
2025-03-19|4967|GRI209/31|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.426|16.17912000696871|SKU_129
2025-03-19|7866|GRS382/3|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.199|38.345565056704956|SKU_320
2025-03-19|7866|GRS382/2|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.162|38.345565056704956|SKU_320
2025-03-19|7866|GRS381/4|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|0.968|38.345565056704956|SKU_320
2025-03-19|7866|GRS382/4|PRG|LAMINADO A FRIO|Rolo|RFE|1101|SAO JOSE DOS PINHAIS|PR|1.212|38.345565056704956|SKU_320
2025-03-19|7866|GQJ890/16|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.48|51.241429203908915|SKU_377
2025-03-19|7866|GQJ890/13|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.494|51.241429203908915|SKU_377
2025-03-19|7866|GRX393/8|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.339|51.241429203908915|SKU_377
2025-03-19|4967|GRQ900/1|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.49|36.0824849772182|SKU_151
2025-03-19|4967|GRQ899/8|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.468|351.5449347839454|SKU_121
2025-03-19|4967|GRE112/3|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|2.528|81.64616346765892|SKU_130
2025-03-19|4967|GRG787/3|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.272|136.90997218789812|SKU_117
2025-03-19|4967|GRG787/2|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.46|136.90997218789812|SKU_117
2025-03-19|4967|GRH924/12|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.598|351.5449347839454|SKU_121
2025-03-19|4967|GRH924/10|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.627|351.5449347839454|SKU_121
2025-03-19|4967|GRH924/15|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.798|351.5449347839454|SKU_121
2025-03-19|4967|GRI201/6|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.369|85.34379457917262|SKU_137
2025-03-19|4967|GRI201/4|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.378|85.34379457917262|SKU_137
2025-03-19|4967|GRK277/6|PRG|LAMINADO A FRIO|Chapa|CFF|1101|POMPEIA|SP|1.946|81.64616346765892|SKU_130
2025-03-19|7866|GRX393/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|SAO JOSE DOS PINHAIS|PR|1.359|51.241429203908915|SKU_377
2025-03-19|4967|GRG787/1|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.26|136.90997218789812|SKU_117
2025-03-19|4967|GRG787/4|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.266|136.90997218789812|SKU_117
2025-03-19|4967|GRI209/34|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.263|16.17912000696871|SKU_129
2025-03-19|4967|GRI201/5|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.308|85.34379457917262|SKU_137
2025-03-19|4967|GRI201/1|PRG|LAMINADO A QUENTE|Chapa|CFQD|1101|POMPEIA|SP|2.365|85.34379457917262|SKU_137
2025-03-20|34547|GRJ581/4|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.358|275.0197786711969|SKU_87
2025-03-20|34547|GRI203/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|1.762|275.0197786711969|SKU_87
2025-03-20|34547|GRI204/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|1.76|275.0197786711969|SKU_87
2025-03-20|34547|GRJ581/2|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.344|275.0197786711969|SKU_87
2025-03-20|34547|GRX786/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.099|380.33361956586504|SKU_88
2025-03-20|34547|GRX786/4|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.093|380.33361956586504|SKU_88
2025-03-20|34547|GRX786/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.073|380.33361956586504|SKU_88
2025-03-20|34547|GRJ581/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.33|275.0197786711969|SKU_87
2025-03-20|34547|GRE113/2|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.204|77.81123600971263|SKU_299
2025-03-20|34547|GRK275/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|1.71|51.353499709712885|SKU_92
2025-03-20|34547|GRX584/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.097|380.33361956586504|SKU_88
2025-03-20|34547|GRX584/7|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.091|380.33361956586504|SKU_88
2025-03-20|366|GRK584/5|PRG|ZINCADO|Rolo|RZN|22D1|CURITIBA|PR|1.064|34.049341378191414|SKU_104
2025-03-20|34547|GRE113/3|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.2|77.81123600971263|SKU_299
2025-03-20|34547|GQU043/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.348|275.0197786711969|SKU_87
2025-03-20|34547|GRX786/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.095|380.33361956586504|SKU_88
2025-03-20|34547|GRX786/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.103|380.33361956586504|SKU_88
2025-03-20|34547|GQU042/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.35|275.0197786711969|SKU_87
2025-03-20|34547|GQU042/2|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.356|275.0197786711969|SKU_87
2025-03-20|34547|GRX786/7|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.063|380.33361956586504|SKU_88
2025-03-20|34547|GRE113/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.204|77.81123600971263|SKU_299
2025-03-20|34547|GRX584/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.081|380.33361956586504|SKU_88
2025-03-20|34547|GQU042/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.35|275.0197786711969|SKU_87
2025-03-21|4967|GRR260/6|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.365|57.065347123409865|SKU_418
2025-03-21|4967|GRR260/10|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.395|57.065347123409865|SKU_418
2025-03-21|4967|GRQ899/3|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.922|351.5449347839454|SKU_121
2025-03-21|4967|GRQ899/7|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.946|351.5449347839454|SKU_121
2025-03-21|4967|GRR260/5|PRG|LAMINADO A QUENTE|Tira|TFQD|1101|POMPEIA|SP|0.381|57.065347123409865|SKU_418
2025-03-21|34547|GRE113/4|PRG|LAMINADO A FRIO|Chapa|CFF|1101|ARUJA|SP|2.204|77.81123600971263|SKU_299
2025-03-21|4967|GRK786/6|PRG|LAMINADO A QUENTE|Chapa|CG|1101|POMPEIA|SP|2.53|69.69146469353463|SKU_138
2025-03-21|4967|GRZ312/5|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.315|14.838615413855363|SKU_436
2025-03-21|34547|GRJ581/3|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.33|275.0197786711969|SKU_87
2025-03-21|4967|GRT136/10|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|1.91|224.94685078994894|SKU_135
2025-03-21|13547|GRL793/10|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|1.595|132.0191891501948|SKU_424
2025-03-21|4967|GRT136/7|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|2.326|224.94685078994894|SKU_135
2025-03-21|13547|GRL793/12|PRG|ZINCADO|Tira|TZN|2401|LONDRINA|PR|6.155|132.0191891501948|SKU_424
2025-03-21|34547|GRJ581/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.352|275.0197786711969|SKU_87
2025-03-21|4967|GRZ312/3|PRG|LAMINADO A QUENTE|Chapa|CFQ|1101|POMPEIA|SP|1.929|14.838615413855363|SKU_436
2025-03-21|4967|GRQ899/4|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.878|351.5449347839454|SKU_121
2025-03-21|34547|GRJ581/5|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.342|275.0197786711969|SKU_87
2025-03-21|4967|GRQ899/6|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|0.874|351.5449347839454|SKU_121
2025-03-21|4967|GRH924/9|PRG|LAMINADO A FRIO|Rolo|RFF|1101|POMPEIA|SP|1.63|351.5449347839454|SKU_121
2025-03-21|34547|GRI204/1|PRG|LAMINADO A QUENTE|Chapa|CG|1101|ARUJA|SP|2.342|275.0197786711969|SKU_87
